Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
4,61.45,229.55,2131,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.9937035267051838,1,2131,61.45,4,426.20000000000005,High
8,19.65,164.3,5432,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0.9946028126699291,1,5432,19.65,8,1086.4,High
6,90.75,512.25,4297,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.012413540278860281,0,4297,90.75,6,0.0,Low
72,92.0,6632.75,4200,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0014849352719056943,0,4200,92.0,72,0.0,Low
27,52.85,1498.65,2842,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.003836196344585036,0,2842,52.85,27,0.0,Low
1,71.0,71.0,5345,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9980723558883728,1,5345,71.0,1,1069.0,High
17,20.15,353.65,4650,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0022166035695824404,0,4650,20.15,17,0.0,Low
66,68.75,4447.55,5454,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.001025698231178598,0,5454,68.75,66,0.0,Low
53,19.5,1050.5,5625,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0005789740695398249,0,5625,19.5,53,0.0,Low
44,84.8,3626.35,2770,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0050448914857328915,0,2770,84.8,44,0.0,Low
52,20.85,1071.6,4886,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.00045837554647613384,0,4886,20.85,52,0.0,Low
70,90.05,6333.4,4666,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0013835746298105512,0,4666,90.05,70,0.0,Low
1,25.75,25.75,2569,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.006934392573588018,0,2569,25.75,1,0.0,Low
61,94.1,5638.3,6295,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,0.9904077675861512,1,6295,94.1,61,1259.0,High
19,100.95,1875.55,4072,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,0.9964128201863756,1,4072,100.95,19,814.4000000000001,High
11,20.6,233.9,4047,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0028282488440084194,0,4047,20.6,11,0.0,Low
26,85.75,2146.5,3178,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.009655740007509262,0,3178,85.75,26,0.0,Low
60,19.85,1128.1,6213,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.000509726783242969,0,6213,19.85,60,0.0,Low
1,84.85,84.85,3086,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9982117273381085,1,3086,84.85,1,617.2,High
26,92.4,2349.8,5461,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.005619891593762861,0,5461,92.4,26,0.0,Low
24,80.5,2088.45,4422,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.010899356530757935,0,4422,80.5,24,0.0,Low
22,100.05,2090.25,3274,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,0.0034394799188353477,0,3274,100.05,22,0.0,Low
51,98.85,4947.55,6034,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.005504630953858219,0,6034,98.85,51,0.0,Low
61,85.55,5251.75,4845,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.00364697595213337,0,4845,85.55,61,0.0,Low
44,54.3,2390.45,3222,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0.0046349086080321325,0,3222,54.3,44,0.0,Low
0,80.85,0.0,2048,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.004824436535500222,0,2048,80.85,0,0.0,Low
5,75.65,399.45,2296,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.009095187673920006,0,2296,75.65,5,0.0,Low
1,78.8,78.8,5075,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9976511564103178,1,5075,78.8,1,1015.0,High
26,61.55,1581.95,5156,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0035022737200657464,0,5156,61.55,26,0.0,Low
15,84.35,1302.65,3314,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.007535615471111186,0,3314,84.35,15,0.0,Low
4,80.35,307.4,4167,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9980409953827195,1,4167,80.35,4,833.4000000000001,High
12,84.6,959.9,2499,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.009008170066646977,0,2499,84.6,12,0.0,Low
1,49.9,49.9,3113,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.994519706670256,1,3113,49.9,1,622.6,High
22,57.95,1271.8,5036,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.001777699811432543,0,5036,57.95,22,0.0,Low
49,49.65,2409.9,4283,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0.0030418507083226055,0,4283,49.65,49,0.0,Low
13,19.75,265.75,2016,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.002935424146806607,0,2016,19.75,13,0.0,Low
66,90.55,6130.95,4958,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0.0030317470745185797,0,4958,90.55,66,0.0,Low
62,39.0,2337.45,4987,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.0020412954478095918,0,4987,39.0,62,0.0,Low
66,63.3,4189.7,4186,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0.0027117555357858134,0,4186,63.3,66,0.0,Low
3,35.2,108.95,5450,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.9978248115911306,1,5450,35.2,3,1090.0,High
63,68.8,4111.35,5082,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0012726857153284275,0,5082,68.8,63,0.0,Low
15,19.35,278.85,2742,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0013530072842485462,0,2742,19.35,15,0.0,Low
43,94.1,4107.3,4392,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.006293248092657743,0,4392,94.1,43,0.0,Low
65,109.05,7108.2,5692,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0031180867424463643,0,5692,109.05,65,0.0,Low
2,85.7,169.8,2187,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9985413880225876,1,2187,85.7,2,437.40000000000003,High
14,50.1,709.5,2331,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0076961879246563464,0,2331,50.1,14,0.0,Low
68,109.05,7508.55,6391,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0013218965963391136,0,6391,109.05,68,0.0,Low
20,19.6,356.15,5909,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0.002739563660063999,0,5909,19.6,20,0.0,Low
57,65.2,3687.85,4491,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0010006625715335729,0,4491,65.2,57,0.0,Low
72,19.8,1468.75,5368,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,0.0003849159391266666,0,5368,19.8,72,0.0,Low
6,84.4,556.35,4539,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9978590658911828,1,4539,84.4,6,907.8000000000001,High
53,73.9,3958.25,5644,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.002356827047549182,0,5644,73.9,53,0.0,Low
57,70.1,3913.3,4669,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,0.9903836872974894,1,4669,70.1,57,933.8000000000001,High
1,20.1,20.1,4933,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0.9949973760787996,1,4933,20.1,1,986.6,High
15,49.0,749.25,2597,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.013354934859652641,0,2597,49.0,15,0.0,Low
40,79.2,3233.85,3207,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.9950526309203961,1,3207,79.2,40,641.4000000000001,High
71,53.95,3888.65,4094,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.001228412765670946,0,4094,53.95,71,0.0,Low
13,45.3,528.45,4118,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.015027740979017967,0,4118,45.3,13,0.0,Low
72,91.15,6637.9,4311,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0017903466251591742,0,4311,91.15,72,0.0,Low
52,95.7,4976.15,4415,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,0.0022782381454291276,0,4415,95.7,52,0.0,Low
